id,stockid_i,stockid_j,date1,time1,lnA_B,lnA_BsubC,lnA_BaddC,close_1,close_2,pearson_,norm_,avg_,stdev_,sample,commission,norm_num,open_,close_,clsoe_stats,values
251,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,19:30,-0.016094228362874774,-0.015632159580337146,-0.016556083736458338,2.13012,2.16468,-0.6204351132803853,0.0765944943442,-0.010466471907595054,0.003940019568493861,100,0.001,0.9,0,0,0,0
252,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,19:45,-0.0160205531836497,-0.015558039878147523,-0.016482852669484904,2.12823,2.1626,-0.6393385193484108,0.084105647388,-0.010553142207198678,0.003967716885429417,100,0.001,0.9,0,0,0,0
253,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,20:00,-0.015908282001968477,-0.015445618904976754,-0.016370731140805672,2.12778,2.1619,-0.648088721426248,0.0934008137044,-0.010645066165923818,0.003986982631519779,100,0.001,0.9,0,0,0,0
254,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,20:15,-0.015367559354823257,-0.014904767787881523,-0.015830136844799836,2.12834,2.1613,-0.6563170173206614,0.123465385427,-0.010745140233344613,0.003992290084279835,100,0.001,0.9,0,0,0,0
255,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,20:30,-0.014700047053350929,-0.014237272619857855,-0.015162607425725949,2.12984,2.16138,-0.6540833725633604,0.166517287225,-0.010842660906522528,0.003984822304865287,100,0.001,0.9,0,0,0,0
256,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,20:45,-0.014966871396750125,-0.0145041226610515,-0.01542940609509802,2.12939,2.1615,-0.6508537718671911,0.154610311385,-0.010937044026197155,0.003963015825491117,100,0.001,0.9,0,0,0,0
257,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,21:00,-0.015483217483754697,-0.015020340230535667,-0.01594588058074642,2.1277,2.1609,-0.6485832434116435,0.129540523888,-0.01103256843328576,0.003943632776603254,100,0.001,0.9,0,0,0,0
258,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,21:15,-0.015685371376182755,-0.015222768207428183,-0.01614776064219381,2.12853,2.16218,-0.6443607862593308,0.1233165626,-0.0111299811496492,0.003931921130777223,100,0.001,0.9,0,0,0,0
259,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,21:30,-0.015411698848322719,-0.014949132056995662,-0.015874051770538355,2.12928,2.16235,-0.6444232123765011,0.143168949839,-0.01122254393616581,0.003929089666679964,100,0.001,0.9,0,0,0,0
260,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,21:45,-0.016089487729598284,-0.015626884560843712,-0.016551876995609338,2.12767,2.16218,-0.643202996867748,0.111531868839,-0.011313096452007168,0.003920146051593778,100,0.001,0.9,0,0,0,0
261,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,22:00,-0.016118439500766857,-0.015655814930852663,-0.01658085014815036,2.12751,2.16208,-0.6445175928824264,0.114751604225,-0.011407343821731385,0.003920556418952538,100,0.001,0.9,0,0,0,0
262,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,22:15,-0.01729778911270785,-0.016835194503862727,-0.01776016982672357,2.12514,2.16222,-0.6425982171326595,0.069518153902,-0.01150396991238834,0.0039163588251993845,100,0.001,0.9,0,0,0,0
263,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,22:30,-0.01712714241504454,-0.016664329429507574,-0.01758974130380475,2.1245,2.1612,-0.6401796333506264,0.0800385840203,-0.011611800993303478,0.003926035038731056,100,0.001,0.9,0,0,0,0
264,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,22:45,-0.017286494993170365,-0.01682382547437511,-0.017748950547872844,2.12482,2.16187,-0.6367431467982049,0.0782624160552,-0.011718029565166387,0.003930154319038578,100,0.001,0.9,0,0,0,0
265,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,23:00,-0.016364014243592573,-0.015901094135335025,-0.016826720155975194,2.12563,2.1607,-0.6364751913958624,0.124205284285,-0.011829107734249616,0.00392898416538142,100,0.001,0.9,0,0,0,0
266,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,23:15,-0.01658137265861459,-0.016118426833524824,-0.017044104264035576,2.12505,2.16058,-0.6350134314677605,0.117343035405,-0.011930580796668313,0.0039135757096242394,100,0.001,0.9,0,0,0,0
267,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,23:30,-0.016552365944033864,-0.016089441549836048,-0.017015076138391372,2.12521,2.16068,-0.6293264684190869,0.122900723944,-0.012041050113573079,0.0038870288332490243,100,0.001,0.9,0,0,0,0
268,GBPAUD15.csv,GBPSGD15.csv,2015.10.06,23:45,-0.016313666896265122,-0.015850442288902977,-0.01677667702593788,2.12434,2.15928,-0.6236160357523806,0.140338481858,-0.0121491368084284,0.0038603361919919317,100,0.001,0.9,0,0,0,0
269,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,00:00,-0.016022819993687598,-0.015559702650002172,-0.016485722958977544,2.12545,2.15978,-0.6058118120998909,0.162025848974,-0.01226325800074081,0.003812301664074343,100,0.001,0.9,0,0,0,0
270,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,00:15,-0.01591857491366666,-0.015455479016755813,-0.016381456452032483,2.12577,2.15988,-0.5943273368885711,0.173068207122,-0.012369095396034514,0.0037675857094383223,100,0.001,0.9,0,0,0,0
271,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,00:30,-0.01586701727940565,-0.01540405216481655,-0.01632976815647813,2.12648,2.16049,-0.5844946125321716,0.180760251095,-0.012473508472885282,0.0037190294242878804,100,0.001,0.9,0,0,0,0
272,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,00:45,-0.01669519000305697,-0.01623260823348205,-0.017157557889672992,2.12648,2.16228,-0.5769098245741473,0.13068226276,-0.012577544281506658,0.003666087079344892,100,0.001,0.9,0,0,0,0
273,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,01:00,-0.01655944146130084,-0.016096842572540626,-0.017021826451274702,2.12669,2.1622,-0.574028493249726,0.142358528686,-0.012690321556780525,0.003616733858195462,100,0.001,0.9,0,0,0,0
274,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,01:15,-0.016877034211976616,-0.01641449523482219,-0.01733935934573283,2.12629,2.16248,-0.5715493511150092,0.126839315495,-0.01279391307151341,0.0035771046290362873,100,0.001,0.9,0,0,0,0
275,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,01:30,-0.016366595872060796,-0.01590399912326801,-0.016828978724045762,2.12711,2.16221,-0.5660142608435813,0.163131474791,-0.012907497411979527,0.003523691297009785,100,0.001,0.9,0,0,0,0
276,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,01:45,-0.016458552354580824,-0.0159960133774264,-0.01692087748833704,2.12718,2.16248,-0.559559010296369,0.160742438943,-0.013003836863807324,0.0034846447240259345,100,0.001,0.9,0,0,0,0
277,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,02:00,-0.016565910130214023,-0.016103392546301,-0.017028213890505017,2.12705,2.16258,-0.5514332606991968,0.156601558485,-0.013108915612866312,0.003427777180405172,100,0.001,0.9,0,0,0,0
278,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,02:15,-0.016590035972747885,-0.01612750127439999,-0.01705235683165285,2.12692,2.1625,-0.5449861947702594,0.158228155168,-0.01321393680610613,0.00337014531638422,100,0.001,0.9,0,0,0,0
279,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,02:30,-0.01672875467456314,-0.016266284148815924,-0.01719101142018631,2.12692,2.1628,-0.5349349360303753,0.151311814025,-0.01331982145719946,0.0033070001253220085,100,0.001,0.9,0,0,0,0
280,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,02:45,-0.016937981137461033,-0.016475574766510293,-0.017400173787581963,2.12677,2.1631,-0.5247865147229698,0.139265636636,-0.01342750868015077,0.003239565081284057,100,0.001,0.9,0,0,0,0
281,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,03:00,-0.017784874788800975,-0.017322827356033188,-0.018246708832330705,2.12662,2.16478,-0.5101196845524756,0.089672638886,-0.013540704770318929,0.0031607486602871827,100,0.001,0.9,0,0,0,0
282,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,03:15,-0.017260482320233028,-0.016798503193472647,-0.01772224812082812,2.12805,2.1651,-0.49730281761203465,0.122149835403,-0.013659852827219909,0.003092508998786542,100,0.001,0.9,0,0,0,0
283,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,03:30,-0.017226028254993198,-0.01676421553954721,-0.01768762779789712,2.12889,2.16588,-0.4804831635769236,0.125717198047,-0.013774447545847668,0.003009559706798031,100,0.001,0.9,0,0,0,0
284,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,03:45,-0.017850922366218214,-0.01738923118324398,-0.018312400488808445,2.12812,2.16645,-0.4556433873754833,0.0878097341587,-0.013885600864534536,0.0029278052847926356,100,0.001,0.9,0,0,0,0
285,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,04:00,-0.018964162054410538,-0.018502609383058033,-0.019425501793170485,2.12639,2.1671,-0.43198322053021765,0.0408279522562,-0.014002015460396325,0.002849911885376864,100,0.001,0.9,0,0,0,0
286,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,04:15,-0.019578686037056592,-0.019117173838020474,-0.020039985340832733,2.12527,2.16729,-0.41898209746942827,0.0261191685801,-0.01411788352327647,0.002813158151314523,100,0.001,0.9,0,0,0,0
287,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,04:30,-0.01995979370883183,-0.01949828363972117,-0.020421090884647386,2.12447,2.1673,-0.4147685139706485,0.0204915897018,-0.014230863340937958,0.0028032147458014194,100,0.001,0.9,0,0,0,0
288,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,04:45,-0.020008775134807588,-0.019547328954315546,-0.020470008480929947,2.12466,2.1676,-0.4064314562176783,0.0207126191468,-0.014358165019945199,0.0027709277566377245,100,0.001,0.9,0,0,0,0
289,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,05:00,-0.02087009586024402,-0.020408966731307765,-0.02133101244711233,2.12429,2.16909,-0.39307360738673663,0.00972426382493,-0.014486527811949795,0.002731732488425074,100,0.001,0.9,0,0,0,0
290,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,05:15,-0.020892163742693537,-0.020430758015845263,-0.021353356672479173,2.12297,2.16779,-0.3800312340060824,0.010110097315,-0.0146256569555878,0.0026984789386862934,100,0.001,0.9,0,0,0,0
291,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,05:30,-0.020423286114537587,-0.019961729182528254,-0.02088463011002395,2.12327,2.16708,-0.3713858085371664,0.0170126254137,-0.014760289409819003,0.0026715117730772087,100,0.001,0.9,0,0,0,0
292,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,05:45,-0.021109750527363302,-0.02064832563914687,-0.021570962600846455,2.12242,2.1677,-0.35979982624058116,0.00910083252488,-0.014887398911073482,0.002634926142643234,100,0.001,0.9,0,0,0,0
293,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,06:00,-0.021281313244547073,-0.020820352040098355,-0.021742062061662404,2.12419,2.16988,-0.3609427552759789,0.00851640898968,-0.015013956874064522,0.002626722617638909,100,0.001,0.9,0,0,0,0
294,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,06:15,-0.021755685346757092,-0.021294749639126254,-0.022216408690543643,2.1233,2.17,-0.34391362958024796,0.00536000204619,-0.015152433381009975,0.002587789546243739,100,0.001,0.9,0,0,0,0
295,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,06:30,-0.022649226249189636,-0.022188609013961358,-0.023109631413860132,2.12287,2.1715,-0.33670825501946294,0.00202944587316,-0.015293183153757543,0.0025599164017406765,100,0.001,0.9,0,0,0,0
296,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,06:45,-0.022548418139647475,-0.022087839091536443,-0.023008785152354272,2.12326,2.17168,-0.3395401643303789,0.00263534740066,-0.01544327487898172,0.0025466401985848384,100,0.001,0.9,0,0,0,0
297,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,07:00,-0.0211693213812445,-0.020708338927292624,-0.021630091428285536,2.12433,2.16978,-0.34386161197848786,0.0133952790354,-0.01559349904070054,0.002517806032137372,100,0.001,0.9,0,0,0,0
298,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,07:15,-0.020855249648140117,-0.02039403332028611,-0.02131625335355425,2.12392,2.16868,-0.3430910953262857,0.018994017208,-0.01572056367793578,0.0024745667519348075,100,0.001,0.9,0,0,0,0
299,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,07:30,-0.020223437959576374,-0.019761608181821044,-0.020685054549041126,2.12244,2.1658,-0.34264214687767336,0.0358803185423,-0.015838277109103543,0.002435343124170629,100,0.001,0.9,0,0,0,0
300,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,07:45,-0.019638329350213257,-0.019176414241995676,-0.02010003119137116,2.12329,2.1654,-0.34349740848129096,0.0641735073963,-0.01591875204594272,0.002446039985524601,100,0.001,0.9,0,0,0,0
301,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,08:00,-0.01910895080527175,-0.01864697167851137,-0.019570716605866845,2.12412,2.1651,-0.3473862503897954,0.101597598909,-0.01598761079100721,0.002452917689882418,100,0.001,0.9,0,0,0,0
302,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,08:15,-0.019731389362421026,-0.019269282145325306,-0.020193283135067075,2.12221,2.1645,-0.3476638098663003,0.0665284587366,-0.016052073526945612,0.002449357264453253,100,0.001,0.9,0,0,0,0
303,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,08:30,-0.018767181684742562,-0.01830458279598235,-0.019229566674716425,2.122,2.1622,-0.3625346952450683,0.140697305815,-0.01611610035497433,0.0024611043833555057,100,0.001,0.9,0,0,0,0
304,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,08:45,-0.018879848193010362,-0.018417260003889435,-0.01934222249323736,2.12181,2.16225,-0.38097074836301176,0.135320686929,-0.01616069137412865,0.0024684000905001576,100,0.001,0.9,0,0,0,0
305,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,09:00,-0.018269889334973977,-0.017807119184644837,-0.01873244542814656,2.12227,2.1614,-0.39794105799378016,0.202457614011,-0.0162108047238618,0.0024722612640269365,100,0.001,0.9,0,0,0,0
306,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,09:15,-0.019759970669204763,-0.019297200518875623,-0.020222526762377346,2.11911,2.1614,-0.3971711224036832,0.0779143378886,-0.016253028723671202,0.002470997650387009,100,0.001,0.9,0,0,0,0
307,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,09:30,-0.019288185756627274,-0.018825415606298135,-0.019750741849799858,2.12011,2.1614,-0.37434997582207163,0.115421906338,-0.016310548028287682,0.002485117176606688,100,0.001,0.9,0,0,0,0
308,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,09:45,-0.0192911291503024,-0.018828176895558157,-0.01975386717942884,2.11927,2.16055,-0.3623457428797282,0.119968849213,-0.016355942847620875,0.0024977279188900265,100,0.001,0.9,0,0,0,0
309,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,10:00,-0.0180459253758809,-0.01758321946349828,-0.018508417290516332,2.12304,2.1617,-0.33158006291070014,0.256676390135,-0.01641131091374811,0.0025008405840223433,100,0.001,0.9,0,0,0,0
310,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,10:15,-0.01827497130930289,-0.017811836806767567,-0.018737891417560437,2.12059,2.1597,-0.3187304942043233,0.232183682754,-0.016446856645334445,0.002498535999992858,100,0.001,0.9,0,0,0,0
311,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,10:30,-0.017606770875052913,-0.017143850766795365,-0.018069476787435534,2.12299,2.1607,-0.28530890386787566,0.326324050024,-0.016481814675633887,0.0024994224474949745,100,0.001,0.9,0,0,0,0
312,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,10:45,-0.018993355200736972,-0.018530302191416603,-0.01945619389120512,2.11944,2.16008,-0.26885562623805376,0.159900133392,-0.016510480184508687,0.0024956818217508766,100,0.001,0.9,0,0,0,0
313,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,11:00,-0.01922731719039439,-0.01876431134824952,-0.019690108757336233,2.11916,2.1603,-0.24226251754717015,0.14255330619,-0.016556173848396815,0.002498922553261603,100,0.001,0.9,0,0,0,0
314,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,11:15,-0.01801320108666349,-0.01755000866362111,-0.01847617906181187,2.12088,2.15943,-0.2116212524808757,0.286915082249,-0.016606009218762256,0.0025020320318132235,100,0.001,0.9,0,0,0,0
315,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,11:30,-0.018968895058340207,-0.018507001285694158,-0.019430575583622933,2.12481,2.1655,-0.17607163411666424,0.175558413257,-0.016652672945796986,0.0024840835625467373,100,0.001,0.9,0,0,0,0
316,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,11:45,-0.01787905575770432,-0.017416884468800964,-0.01834101354297879,2.12585,2.1642,-0.17626831779986682,0.317272307453,-0.016698058710010167,0.0024845308946231516,100,0.001,0.9,0,0,0,0
317,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,12:00,-0.016709087673492107,-0.016246253267377497,-0.017171707963015925,2.12529,2.1611,-0.17407258240875245,0.503934537948,-0.0167335048538314,0.0024757386553691664,100,0.001,0.9,0,0,0,0
318,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,12:15,-0.01722293957601495,-0.016760207970593965,-0.017685457159927975,2.12467,2.16158,-0.16670562368933597,0.425422605302,-0.01676022653450955,0.0024607146175133223,100,0.001,0.9,0,0,0,0
319,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,12:30,-0.017491715495336013,-0.017029095205812195,-0.017954121866286754,2.12461,2.1621,-0.16460886241340153,0.387075466258,-0.016788970491471197,0.0024490191709767317,100,0.001,0.9,0,0,0,0
320,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,12:45,-0.017601619126596746,-0.017138956029605024,-0.01806406826543394,2.12418,2.1619,-0.15794228671002347,0.374089950707,-0.016818463577900563,0.0024394311582798854,100,0.001,0.9,0,0,0,0
321,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,13:00,-0.018400113868772605,-0.017937386545722744,-0.018862627174274782,2.12219,2.1616,-0.15272499481504206,0.261847268988,-0.01685441676164485,0.002424011665587607,100,0.001,0.9,0,0,0,0
322,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,13:15,-0.017787892723471033,-0.017325161118050048,-0.018250410307384057,2.12347,2.16158,-0.1446801395435055,0.355824208552,-0.016895046435771336,0.002415427844757045,100,0.001,0.9,0,0,0,0
323,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,13:30,-0.01846321173983001,-0.018000672762675585,-0.018925536873586224,2.12292,2.16248,-0.1355840528019155,0.261439097054,-0.016924830427251156,0.002407802575036986,100,0.001,0.9,0,0,0,0
324,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,13:45,-0.017930900301765584,-0.01746836560341769,-0.018393221160670548,2.12407,2.1625,-0.12494055372108778,0.344161624346,-0.016971508115949673,0.0023917144028858172,100,0.001,0.9,0,0,0,0
325,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,14:00,-0.01744325330051577,-0.0169800501498637,-0.017906241993342786,2.12204,2.15938,-0.11479219679134955,0.427735191303,-0.017010705666649518,0.002374767443955722,100,0.001,0.9,0,0,0,0
326,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,14:15,-0.0179795881825201,-0.017516170375275864,-0.01844279133317217,2.11992,2.15838,-0.09206648458791057,0.345676911141,-0.017043622229255314,0.0023574870334619183,100,0.001,0.9,0,0,0,0
327,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,14:30,-0.017675740049473254,-0.017212128881121558,-0.018139136382105958,2.11968,2.15748,-0.0607881513640421,0.39966801766,-0.017080046646519277,0.0023433445698230284,100,0.001,0.9,0,0,0,0
328,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,14:45,-0.017702061194361907,-0.017238256503475657,-0.018165650870178074,2.11874,2.15658,-0.023103368448415238,0.400454939486,-0.017115891714326356,0.0023245037959770507,100,0.001,0.9,0,0,0,0
329,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,15:00,-0.01783450992952107,-0.017370576133830085,-0.018298228590449717,2.11787,2.15598,0.025391283009551496,0.38401493765,-0.017156603626085006,0.0022983545812116416,100,0.001,0.9,0,0,0,0
330,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,15:15,-0.01764264153316686,-0.01717841698870648,-0.018106650673191838,2.11695,2.15463,0.08672201373749827,0.423921598889,-0.017211427424547995,0.0022474159580494948,100,0.001,0.9,0,0,0,0
331,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,15:30,-0.016807275735451377,-0.016342781654044347,-0.017271554162273106,2.11749,2.15338,0.15399198889186008,0.581543085026,-0.017260500953052142,0.00220180430329938,100,0.001,0.9,0,0,0,0
332,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,15:45,-0.01803669691882337,-0.017573386464738383,-0.018499792815734217,2.12029,2.15888,0.21421212234761922,0.366197249887,-0.017297215583599108,0.0021625925335661297,100,0.001,0.9,0,0,0,0
333,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,16:00,-0.017369293382688333,-0.016905553217262392,-0.017832818592852795,2.11974,2.15688,0.24183896027933277,0.496192520454,-0.01734909295042125,0.0021165403709676295,100,0.001,0.9,0,0,0,0
334,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,16:15,-0.017549397550112533,-0.017085635878194783,-0.018012944246835416,2.11926,2.15678,0.2814271723050003,0.470333027271,-0.017395783781202333,0.0020637928843659707,100,0.001,0.9,0,0,0,0
335,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,16:30,-0.01781339556800643,-0.017349762905126354,-0.018276813375250778,2.11929,2.15738,0.315072553885375,0.426370442324,-0.017437957354994343,0.0020225910722614575,100,0.001,0.9,0,0,0,0
336,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,16:45,-0.018657816823487106,-0.018193732314651934,-0.01912168605779263,2.11544,2.15528,0.34438393252520766,0.276406540593,-0.017483226994221248,0.0019789228883963597,100,0.001,0.9,0,0,0,0
337,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,17:00,-0.017837326856576574,-0.017372832775169544,-0.018301605283398303,2.11531,2.15338,0.38508677408347364,0.437471825023,-0.017530527599007802,0.0019493899564556997,100,0.001,0.9,0,0,0,0
338,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,17:15,-0.018113918350812108,-0.017649844610448828,-0.01857777682663364,2.11664,2.15533,0.43394664024146223,0.388598548855,-0.01757523001381938,0.001903670147657062,100,0.001,0.9,0,0,0,0
339,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,17:30,-0.016994132757112812,-0.01653046139905845,-0.01745758922367402,2.12085,2.1572,0.4636844145765389,0.628402219596,-0.017610275752348813,0.001880637466953359,100,0.001,0.9,0,0,0,0
340,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,17:45,-0.017469632455967665,-0.017006107245803204,-0.01793294291005265,2.12051,2.15788,0.47269057902777245,0.533199089022,-0.0176253811087325,0.0018694162215487373,100,0.001,0.9,0,0,0,0
341,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,18:00,-0.016186522347846233,-0.015723432884580446,-0.016649397458521675,2.12523,2.15991,0.4875899428222514,0.786537245785,-0.01765309103071426,0.0018459856680725958,100,0.001,0.9,0,0,0,0
342,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,18:15,-0.016481452513316452,-0.01601827510809295,-0.016944415484548503,2.1242,2.1595,0.4890420652116625,0.742249316349,-0.01766898525391419,0.0018261432717452423,100,0.001,0.9,0,0,0,0
343,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,18:30,-0.015417126642937595,-0.014953837653516211,-0.015880201095060165,2.12595,2.15898,0.48988706762291706,0.896409542351,-0.017689194497995067,0.0018012911223143173,100,0.001,0.9,0,0,0,0
344,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,18:45,-0.015775430331658957,-0.015311844954110754,-0.01623880089738461,2.12383,2.1576,0.48088767883055267,0.856790026784,-0.01769182937931793,0.00179773391290309,100,0.001,0.9,0,0,0,0
345,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,19:00,-0.016442308804432426,-0.0159790412776859,-0.016905361813752795,2.12387,2.15908,0.4778006898180174,0.757989465166,-0.017696496664356177,0.001792081304993035,100,0.001,0.9,0,0,0,0
346,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,19:15,-0.01624732246259797,-0.015784509477061004,-0.01670992135135818,2.12637,2.1612,0.4758132400879704,0.792899611838,-0.017704488651362288,0.00178459793339024,100,0.001,0.9,0,0,0,0
347,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,19:30,-0.017234037457789175,-0.016771010177210388,-0.01769685044332614,2.12329,2.1602,0.4693036170637479,0.60439677242,-0.017706122471640585,0.0017831735370058355,100,0.001,0.9,0,0,0,0
348,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,19:45,-0.01598382915530694,-0.015520480059814878,-0.016446963657842262,2.12447,2.1587,0.4645859336250903,0.837323282948,-0.017723939111423656,0.001769274276034901,100,0.001,0.9,0,0,0,0
349,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,20:00,-0.01753877818058225,-0.017075665126410677,-0.018001676860328608,2.12225,2.1598,0.4651782716250718,0.544960708606,-0.01773663923478992,0.0017519219807843986,100,0.001,0.9,0,0,0,0
350,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,20:15,-0.017579330034926954,-0.017116388496174362,-0.018042057357976815,2.12295,2.1606,0.4719265250246865,0.542740733534,-0.017764579939690463,0.0017258090135710573,100,0.001,0.9,0,0,0,0
351,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,20:30,-0.01808080277348867,-0.017617689719317098,-0.01854370145323503,2.1211,2.1598,0.47268593121695235,0.431438012399,-0.017785328486256004,0.0017107693734421453,100,0.001,0.9,0,0,0,0
352,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,20:45,-0.01727103797476015,-0.016807903472224828,-0.017733958083017698,2.12272,2.1597,0.4709294411213589,0.623147506693,-0.017805194230362142,0.0017024476547816483,100,0.001,0.9,0,0,0,0
353,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,21:00,-0.016492474567753712,-0.016029121178374184,-0.01695561336020024,2.12337,2.15868,0.47375144815920855,0.783012536874,-0.017817699078273245,0.0016937771305443247,100,0.001,0.9,0,0,0,0
354,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,21:15,-0.0162438176452937,-0.015780571579233404,-0.016706849213797503,2.12439,2.15918,0.4766145971139516,0.825308544079,-0.017823541003931097,0.0016881229473452266,100,0.001,0.9,0,0,0,0
355,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,21:30,-0.01614026386784173,-0.015677017801781434,-0.016603295436345533,2.12461,2.15918,0.48105392080495374,0.843434876645,-0.017832303586835803,0.0016774865493240693,100,0.001,0.9,0,0,0,0
356,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,21:45,-0.016267503999632615,-0.01580438665594719,-0.016730406964922562,2.12493,2.15978,0.4894257006220755,0.829808775788,-0.01784670575498071,0.001656372379103742,100,0.001,0.9,0,0,0,0
357,GBPAUD15.csv,GBPSGD15.csv,2015.10.07,22:00,-0.01646767201841992,-0.016004747624222104,-0.01693038221277743,2.12539,2.16068,0.49631846110255734,0.80221529804,-0.01785971208100954,0.001638541147672864,100,0.001,0.9,0,0,0,0
