id,stockid_i,date1,time1,lnA_B,close_1,norm_,avg_,stdev_,sample,commission,norm_num,open_,close_,clsoe_stats,values
2223,GBPAUDpro,2016.02.24,03:00,1.94393,1.94393,0.116919114751,1.9474732000000003,0.002976154009265767,100,0.0005,0.9,0,0,0,0
2224,GBPAUDpro,2016.02.24,03:05,1.94345,1.94345,0.0919692540337,1.9474314000000004,0.0029964049233450548,100,0.0005,0.9,0,0,0,0
2225,GBPAUDpro,2016.02.24,03:10,1.94442,1.94442,0.16237635361,1.9473963000000003,0.003022427833729208,100,0.0005,0.9,0,0,0,0
2226,GBPAUDpro,2016.02.24,03:15,1.94355,1.94355,0.0992512596557,1.9474116000000004,0.0030031971919501715,100,0.0005,0.9,0,0,0,0
2227,GBPAUDpro,2016.02.24,03:20,1.94241,1.94241,0.0487406509555,1.9474031000000005,0.003012993978947141,100,0.0005,0.9,0,0,0,0
2228,GBPAUDpro,2016.02.24,03:25,1.94314,1.94314,0.081075609086,1.9473855,0.003037114318533037,100,0.0005,0.9,0,0,0,0
2229,GBPAUDpro,2016.02.24,03:30,1.94096,1.94096,0.0178737741576,1.9473715999999999,0.0030534520024577327,100,0.0005,0.9,0,0,0,0
2230,GBPAUDpro,2016.02.24,03:35,1.94147,1.94147,0.0301314399169,1.9473242,0.0031158166658116298,100,0.0005,0.9,0,0,0,0
2231,GBPAUDpro,2016.02.24,03:40,1.94184,1.94184,0.0433955387217,1.9472692000000003,0.003170200159375596,100,0.0005,0.9,0,0,0,0
2232,GBPAUDpro,2016.02.24,03:45,1.94202,1.94202,0.0531645139828,1.9472141000000003,0.0032163295772502784,100,0.0005,0.9,0,0,0,0
2233,GBPAUDpro,2016.02.24,03:50,1.94266,1.94266,0.0826588981345,1.9471762000000004,0.0032551379061229934,100,0.0005,0.9,0,0,0,0
2234,GBPAUDpro,2016.02.24,03:55,1.94195,1.94195,0.0575546749785,1.9471277000000002,0.0032860983143103194,100,0.0005,0.9,0,0,0,0
2235,GBPAUDpro,2016.02.24,04:00,1.94259,1.94259,0.0882011307176,1.9470856000000003,0.0033253550945802,100,0.0005,0.9,0,0,0,0
2236,GBPAUDpro,2016.02.24,04:05,1.94304,1.94304,0.115657285612,1.9470537,0.003353190446681661,100,0.0005,0.9,0,0,0,0
2237,GBPAUDpro,2016.02.24,04:10,1.94267,1.94267,0.0971641590376,1.9470399000000003,0.0033669503315839865,100,0.0005,0.9,0,0,0,0
2238,GBPAUDpro,2016.02.24,04:15,1.9426,1.9426,0.0978732748966,1.9469922000000002,0.0033948974129485022,100,0.0005,0.9,0,0,0,0
2239,GBPAUDpro,2016.02.24,04:20,1.94195,1.94195,0.0724964621915,1.9469351000000004,0.003420432217652549,100,0.0005,0.9,0,0,0,0
2240,GBPAUDpro,2016.02.24,04:25,1.94203,1.94203,0.0803107867365,1.9468784000000001,0.0034557768119103617,100,0.0005,0.9,0,0,0,0
2241,GBPAUDpro,2016.02.24,04:30,1.94254,1.94254,0.108073514461,1.9468495000000001,0.0034842866246662697,100,0.0005,0.9,0,0,0,0
2242,GBPAUDpro,2016.02.24,04:35,1.94242,1.94242,0.104852988476,1.9468205000000003,0.0035081234371819145,100,0.0005,0.9,0,0,0,0
2243,GBPAUDpro,2016.02.24,04:40,1.94294,1.94294,0.137838448495,1.9467910000000002,0.0035327608169672307,100,0.0005,0.9,0,0,0,0
2244,GBPAUDpro,2016.02.24,04:45,1.94261,1.94261,0.121331278592,1.9467609,0.0035527650620127676,100,0.0005,0.9,0,0,0,0
2245,GBPAUDpro,2016.02.24,04:50,1.94254,1.94254,0.120231271478,1.9467348999999998,0.003573681714982465,100,0.0005,0.9,0,0,0,0
2246,GBPAUDpro,2016.02.24,04:55,1.94209,1.94209,0.0996860948593,1.9467051999999996,0.0035962346975691143,100,0.0005,0.9,1,2249,正态交易,0.00046856736814461037
2247,GBPAUDpro,2016.02.24,05:00,1.94213,1.94213,0.105862444466,1.9466578999999995,0.003625694860605651,100,0.0005,0.9,0,0,0,0
2248,GBPAUDpro,2016.02.24,05:05,1.94254,1.94254,0.131498892371,1.9466269,0.0036511898420413967,100,0.0005,0.9,0,0,0,0
2249,GBPAUDpro,2016.02.24,05:10,1.943,1.943,0.164777807469,1.9465819000000002,0.0036737083059453354,100,0.0005,0.9,0,0,0,0
2250,GBPAUDpro,2016.02.24,05:15,1.94329,1.94329,0.189589304387,1.9465342,0.003689061138122828,100,0.0005,0.9,0,0,0,0
2251,GBPAUDpro,2016.02.24,05:20,1.94287,1.94287,0.162432960189,1.9465139999999999,0.003701342098932947,100,0.0005,0.9,0,0,0,0
2252,GBPAUDpro,2016.02.24,05:25,1.94333,1.94333,0.198844451443,1.9464755,0.0037191579841559736,100,0.0005,0.9,0,0,0,0
2253,GBPAUDpro,2016.02.24,05:30,1.94368,1.94368,0.229511771222,1.9464436999999999,0.0037324313453129653,100,0.0005,0.9,0,0,0,0
2254,GBPAUDpro,2016.02.24,05:35,1.94394,1.94394,0.255781705334,1.9463909,0.0037338214223689684,100,0.0005,0.9,0,0,0,0
2255,GBPAUDpro,2016.02.24,05:40,1.94452,1.94452,0.311760027812,1.9463559999999998,0.0037403157107604736,100,0.0005,0.9,0,0,0,0
2256,GBPAUDpro,2016.02.24,05:45,1.9449,1.9449,0.351954719462,1.9463219,0.0037413649254049667,100,0.0005,0.9,0,0,0,0
2257,GBPAUDpro,2016.02.24,05:50,1.94553,1.94553,0.419926113297,1.9462851999999997,0.0037370875279981344,100,0.0005,0.9,0,0,0,0
2258,GBPAUDpro,2016.02.24,05:55,1.94568,1.94568,0.440081587556,1.9462407,0.0037190979288048353,100,0.0005,0.9,0,0,0,0
2259,GBPAUDpro,2016.02.24,06:00,1.94685,1.94685,0.568739232555,1.9462077,0.003709173682107703,100,0.0005,0.9,0,0,0,0
2260,GBPAUDpro,2016.02.24,06:05,1.94694,1.94694,0.578740006117,1.9462032999999996,0.0037081376672928384,100,0.0005,0.9,0,0,0,0
2261,GBPAUDpro,2016.02.24,06:10,1.94775,1.94775,0.661658235627,1.9462036999999999,0.0037082157366441016,100,0.0005,0.9,0,0,0,0
2262,GBPAUDpro,2016.02.24,06:15,1.94713,1.94713,0.599537167568,1.9461960000000003,0.0037041546425819797,100,0.0005,0.9,0,0,0,0
2263,GBPAUDpro,2016.02.24,06:20,1.94663,1.94663,0.549221547215,1.9461734000000002,0.003691342648069204,100,0.0005,0.9,0,0,0,0
2264,GBPAUDpro,2016.02.24,06:25,1.94692,1.94692,0.583386582796,1.9461457000000002,0.003677251733717905,100,0.0005,0.9,0,0,0,0
2265,GBPAUDpro,2016.02.24,06:30,1.94688,1.94688,0.582940612271,1.9461142,0.00365673038810809,100,0.0005,0.9,0,0,0,0
2266,GBPAUDpro,2016.02.24,06:35,1.94736,1.94736,0.636000910426,1.9460921999999996,0.0036453070924107093,100,0.0005,0.9,0,0,0,0
2267,GBPAUDpro,2016.02.24,06:40,1.94988,1.94988,0.85029283832,1.9460960999999997,0.003646464150102098,100,0.0005,0.9,0,0,0,0
2268,GBPAUDpro,2016.02.24,06:45,1.94995,1.94995,0.851499535887,1.9461272999999997,0.0036655000499470256,100,0.0005,0.9,0,0,0,0
2269,GBPAUDpro,2016.02.24,06:50,1.95036,1.95036,0.872597743097,1.9461632999999998,0.003685334039106632,100,0.0005,0.9,0,0,0,0
2270,GBPAUDpro,2016.02.24,06:55,1.95076,1.95076,0.891416486327,1.9461876,0.0037050593637469455,100,0.0005,0.9,1,2271,正态交易,0.0005638827943981325
2271,GBPAUDpro,2016.02.24,07:00,1.94966,1.94966,0.821186358918,1.9462264000000002,0.0037325972001524496,100,0.0005,0.9,0,0,0,0
2272,GBPAUDpro,2016.02.24,07:05,1.94891,1.94891,0.759864906054,1.9462643,0.0037481508585682495,100,0.0005,0.9,0,0,0,0
2273,GBPAUDpro,2016.02.24,07:10,1.94883,1.94883,0.751255487725,1.9462815,0.0037563791869245082,100,0.0005,0.9,0,0,0,0
2274,GBPAUDpro,2016.02.24,07:15,1.94903,1.94903,0.765249310651,1.9463068000000001,0.00376501515953325,100,0.0005,0.9,0,0,0,0
2275,GBPAUDpro,2016.02.24,07:20,1.94928,1.94928,0.782736998888,1.9463302000000002,0.0037746801269254726,100,0.0005,0.9,0,0,0,0
2276,GBPAUDpro,2016.02.24,07:25,1.9503,1.9503,0.85187012071,1.9463474000000003,0.0037842471516869166,100,0.0005,0.9,0,0,0,0
2277,GBPAUDpro,2016.02.24,07:30,1.94854,1.94854,0.716946067468,1.9463616000000001,0.0037964908624527074,100,0.0005,0.9,0,0,0,0
2278,GBPAUDpro,2016.02.24,07:35,1.94767,1.94767,0.636179868394,1.9463506000000004,0.003788481164708829,100,0.0005,0.9,0,0,0,0
2279,GBPAUDpro,2016.02.24,07:40,1.94833,1.94833,0.703325627991,1.9463196999999999,0.0037646802096337616,100,0.0005,0.9,0,0,0,0
2280,GBPAUDpro,2016.02.24,07:45,1.94742,1.94742,0.617093636897,1.9463025999999999,0.0037514715281156863,100,0.0005,0.9,0,0,0,0
2281,GBPAUDpro,2016.02.24,07:50,1.94688,1.94688,0.563311067064,1.9462837999999996,0.0037409947847862604,100,0.0005,0.9,0,0,0,0
2282,GBPAUDpro,2016.02.24,07:55,1.94615,1.94615,0.488912429843,1.9462534999999996,0.0037235579203039933,100,0.0005,0.9,0,0,0,0
2283,GBPAUDpro,2016.02.24,08:00,1.94585,1.94585,0.461384228528,1.9462084,0.003696864005444004,100,0.0005,0.9,0,0,0,0
2284,GBPAUDpro,2016.02.24,08:05,1.94434,1.94434,0.309574761065,1.9461685999999998,0.0036788607206607073,100,0.0005,0.9,0,0,0,0
2285,GBPAUDpro,2016.02.24,08:10,1.94519,1.94519,0.401857723844,1.9460947,0.0036400356461236097,100,0.0005,0.9,0,0,0,0
2286,GBPAUDpro,2016.02.24,08:15,1.94609,1.94609,0.511203927544,1.9459912999999998,0.003513984372719548,100,0.0005,0.9,0,0,0,0
2287,GBPAUDpro,2016.02.24,08:20,1.94592,1.94592,0.501086102746,1.9459106999999998,0.003416029136381315,100,0.0005,0.9,0,0,0,0
2288,GBPAUDpro,2016.02.24,08:25,1.94578,1.94578,0.495820623228,1.9458142999999994,0.003274045548327828,100,0.0005,0.9,0,0,0,0
2289,GBPAUDpro,2016.02.24,08:30,1.94553,1.94553,0.476248590747,1.9457159000000002,0.0031206371063446318,100,0.0005,0.9,0,0,0,0
2290,GBPAUDpro,2016.02.24,08:35,1.94396,1.94396,0.288724091782,1.9456253,0.002989144147975097,100,0.0005,0.9,0,0,0,0
2291,GBPAUDpro,2016.02.24,08:40,1.9443,1.9443,0.335075497979,1.9455349999999998,0.002899464074478584,100,0.0005,0.9,0,0,0,0
2292,GBPAUDpro,2016.02.24,08:45,1.94449,1.94449,0.366204565064,1.9454493,0.0028056055919130473,100,0.0005,0.9,0,0,0,0
2293,GBPAUDpro,2016.02.24,08:50,1.94402,1.94402,0.308530169039,1.9453523000000001,0.002664488449396939,100,0.0005,0.9,0,0,0,0
2294,GBPAUDpro,2016.02.24,08:55,1.94343,1.94343,0.236925519688,1.9452658999999997,0.0025632925854821714,100,0.0005,0.9,0,0,0,0
2295,GBPAUDpro,2016.02.24,09:00,1.94366,1.94366,0.27059278679,1.9451916999999996,0.0025067871727158914,100,0.0005,0.9,0,0,0,0
2296,GBPAUDpro,2016.02.24,09:05,1.94216,1.94216,0.113995940156,1.9451269999999996,0.0024611217365299535,100,0.0005,0.9,0,0,0,0
2297,GBPAUDpro,2016.02.24,09:10,1.94287,1.94287,0.183993156871,1.9450405999999996,0.002411103448295787,100,0.0005,0.9,0,0,0,0
2298,GBPAUDpro,2016.02.24,09:15,1.94352,1.94352,0.270370444274,1.9449893999999999,0.002402185377080331,100,0.0005,0.9,0,0,0,0
2299,GBPAUDpro,2016.02.24,09:20,1.94556,1.94556,0.60039750369,1.9449508999999998,0.002394485708472864,100,0.0005,0.9,0,0,0,0
2300,GBPAUDpro,2016.02.24,09:25,1.94691,1.94691,0.797069417893,1.9449309999999997,0.002380897674696191,100,0.0005,0.9,0,0,0,0
2301,GBPAUDpro,2016.02.24,09:30,1.94628,1.94628,,,,100,0.0005,0.9,0,0,0,0
2302,GBPAUDpro,2016.02.24,09:35,1.94587,1.94587,,,,100,0.0005,0.9,0,0,0,0
2303,GBPAUDpro,2016.02.24,09:40,1.94474,1.94474,,,,100,0.0005,0.9,0,0,0,0
2304,GBPAUDpro,2016.02.24,09:45,1.94446,1.94446,,,,100,0.0005,0.9,0,0,0,0
2305,GBPAUDpro,2016.02.24,09:50,1.94324,1.94324,,,,100,0.0005,0.9,0,0,0,0
2306,GBPAUDpro,2016.02.24,09:55,1.94315,1.94315,,,,100,0.0005,0.9,0,0,0,0
2307,GBPAUDpro,2016.02.24,10:00,1.94079,1.94079,,,,100,0.0005,0.9,0,0,0,0
2308,GBPAUDpro,2016.02.24,10:05,1.94107,1.94107,,,,100,0.0005,0.9,0,0,0,0
2309,GBPAUDpro,2016.02.24,10:10,1.94051,1.94051,,,,100,0.0005,0.9,0,0,0,0
2310,GBPAUDpro,2016.02.24,10:15,1.94222,1.94222,,,,100,0.0005,0.9,0,0,0,0
2311,GBPAUDpro,2016.02.24,10:20,1.94303,1.94303,,,,100,0.0005,0.9,0,0,0,0
2312,GBPAUDpro,2016.02.24,10:25,1.94176,1.94176,,,,100,0.0005,0.9,0,0,0,0
2313,GBPAUDpro,2016.02.24,10:30,1.94197,1.94197,,,,100,0.0005,0.9,0,0,0,0
2314,GBPAUDpro,2016.02.24,10:35,1.9432,1.9432,,,,100,0.0005,0.9,0,0,0,0
2315,GBPAUDpro,2016.02.24,10:40,1.94302,1.94302,,,,100,0.0005,0.9,0,0,0,0
2316,GBPAUDpro,2016.02.24,10:45,1.94265,1.94265,,,,100,0.0005,0.9,0,0,0,0
2317,GBPAUDpro,2016.02.24,10:50,1.9438,1.9438,,,,100,0.0005,0.9,0,0,0,0
2318,GBPAUDpro,2016.02.24,10:55,1.94329,1.94329,,,,100,0.0005,0.9,0,0,0,0
2319,GBPAUDpro,2016.02.24,11:00,1.94406,1.94406,,,,100,0.0005,0.9,0,0,0,0
2320,GBPAUDpro,2016.02.24,11:05,1.94383,1.94383,,,,100,0.0005,0.9,0,0,0,0
2321,GBPAUDpro,2016.02.24,11:10,1.94478,1.94478,,,,100,0.0005,0.9,0,0,0,0
2322,GBPAUDpro,2016.02.24,11:15,1.9477,1.9477,,,,100,0.0005,0.9,0,0,0,0
2323,GBPAUDpro,2016.02.24,11:20,1.94822,1.94822,,,,100,0.0005,0.9,0,0,0,0
2324,GBPAUDpro,2016.02.24,11:25,1.95017,1.95017,,,,100,0.0005,0.9,0,0,0,0
2325,GBPAUDpro,2016.02.24,11:30,1.94906,1.94906,,,,100,0.0005,0.9,0,0,0,0
2326,GBPAUDpro,2016.02.24,11:35,1.94927,1.94927,,,,100,0.0005,0.9,0,0,0,0
2327,GBPAUDpro,2016.02.24,11:40,1.9474,1.9474,,,,100,0.0005,0.9,0,0,0,0
2328,GBPAUDpro,2016.02.24,11:45,1.94864,1.94864,,,,100,0.0005,0.9,0,0,0,0
2329,GBPAUDpro,2016.02.24,11:50,1.94823,1.94823,,,,100,0.0005,0.9,0,0,0,0
2330,GBPAUDpro,2016.02.24,11:55,1.94854,1.94854,,,,100,0.0005,0.9,0,0,0,0
2331,GBPAUDpro,2016.02.24,12:00,1.94886,1.94886,,,,100,0.0005,0.9,0,0,0,0
2332,GBPAUDpro,2016.02.24,12:05,1.9481,1.9481,,,,100,0.0005,0.9,0,0,0,0
2333,GBPAUDpro,2016.02.24,12:10,1.94878,1.94878,,,,100,0.0005,0.9,0,0,0,0
2334,GBPAUDpro,2016.02.24,12:15,1.94836,1.94836,,,,100,0.0005,0.9,0,0,0,0
2335,GBPAUDpro,2016.02.24,12:20,1.9483,1.9483,,,,100,0.0005,0.9,0,0,0,0
2336,GBPAUDpro,2016.02.24,12:25,1.94804,1.94804,,,,100,0.0005,0.9,0,0,0,0
2337,GBPAUDpro,2016.02.24,12:30,1.94829,1.94829,,,,100,0.0005,0.9,0,0,0,0
2338,GBPAUDpro,2016.02.24,12:35,1.94781,1.94781,,,,100,0.0005,0.9,0,0,0,0
2339,GBPAUDpro,2016.02.24,12:40,1.94648,1.94648,,,,100,0.0005,0.9,0,0,0,0
2340,GBPAUDpro,2016.02.24,12:45,1.94624,1.94624,,,,100,0.0005,0.9,0,0,0,0
2341,GBPAUDpro,2016.02.24,12:50,1.94545,1.94545,,,,100,0.0005,0.9,0,0,0,0
2342,GBPAUDpro,2016.02.24,12:55,1.94642,1.94642,,,,100,0.0005,0.9,0,0,0,0
2343,GBPAUDpro,2016.02.24,13:00,1.94601,1.94601,,,,100,0.0005,0.9,0,0,0,0
2344,GBPAUDpro,2016.02.24,13:05,1.94586,1.94586,,,,100,0.0005,0.9,0,0,0,0
2345,GBPAUDpro,2016.02.24,13:10,1.94588,1.94588,,,,100,0.0005,0.9,0,0,0,0
2346,GBPAUDpro,2016.02.24,13:15,1.94594,1.94594,,,,100,0.0005,0.9,0,0,0,0
2347,GBPAUDpro,2016.02.24,13:20,1.94604,1.94604,,,,100,0.0005,0.9,0,0,0,0
2348,GBPAUDpro,2016.02.24,13:25,1.94525,1.94525,,,,100,0.0005,0.9,0,0,0,0
2349,GBPAUDpro,2016.02.24,13:30,1.94535,1.94535,,,,100,0.0005,0.9,0,0,0,0
2350,GBPAUDpro,2016.02.24,13:35,1.9453,1.9453,,,,100,0.0005,0.9,0,0,0,0
2351,GBPAUDpro,2016.02.24,13:40,1.94606,1.94606,,,,100,0.0005,0.9,0,0,0,0
2352,GBPAUDpro,2016.02.24,13:45,1.94578,1.94578,,,,100,0.0005,0.9,0,0,0,0
2353,GBPAUDpro,2016.02.24,13:50,1.94585,1.94585,,,,100,0.0005,0.9,0,0,0,0
2354,GBPAUDpro,2016.02.24,13:55,1.94519,1.94519,,,,100,0.0005,0.9,0,0,0,0
2355,GBPAUDpro,2016.02.24,14:00,1.9444,1.9444,,,,100,0.0005,0.9,0,0,0,0
2356,GBPAUDpro,2016.02.24,14:05,1.9443,1.9443,,,,100,0.0005,0.9,0,0,0,0
2357,GBPAUDpro,2016.02.24,14:10,1.94365,1.94365,,,,100,0.0005,0.9,0,0,0,0
2358,GBPAUDpro,2016.02.24,14:15,1.94296,1.94296,,,,100,0.0005,0.9,0,0,0,0
2359,GBPAUDpro,2016.02.24,14:20,1.94307,1.94307,,,,100,0.0005,0.9,0,0,0,0
2360,GBPAUDpro,2016.02.24,14:25,1.94219,1.94219,,,,100,0.0005,0.9,0,0,0,0
2361,GBPAUDpro,2016.02.24,14:30,1.94439,1.94439,,,,100,0.0005,0.9,0,0,0,0
2362,GBPAUDpro,2016.02.24,14:35,1.94388,1.94388,,,,100,0.0005,0.9,0,0,0,0
2363,GBPAUDpro,2016.02.24,14:40,1.9446,1.9446,,,,100,0.0005,0.9,0,0,0,0
2364,GBPAUDpro,2016.02.24,14:45,1.94488,1.94488,,,,100,0.0005,0.9,0,0,0,0
2365,GBPAUDpro,2016.02.24,14:50,1.9454,1.9454,,,,100,0.0005,0.9,0,0,0,0
2366,GBPAUDpro,2016.02.24,14:55,1.94548,1.94548,,,,100,0.0005,0.9,0,0,0,0
2367,GBPAUDpro,2016.02.24,15:00,1.94498,1.94498,,,,100,0.0005,0.9,0,0,0,0
2368,GBPAUDpro,2016.02.24,15:05,1.94539,1.94539,,,,100,0.0005,0.9,0,0,0,0
2369,GBPAUDpro,2016.02.24,15:10,1.94527,1.94527,,,,100,0.0005,0.9,0,0,0,0
2370,GBPAUDpro,2016.02.24,15:15,1.94532,1.94532,,,,100,0.0005,0.9,0,0,0,0
2371,GBPAUDpro,2016.02.24,15:20,1.94649,1.94649,,,,100,0.0005,0.9,0,0,0,0
2372,GBPAUDpro,2016.02.24,15:25,1.94635,1.94635,,,,100,0.0005,0.9,0,0,0,0
2373,GBPAUDpro,2016.02.24,15:30,1.94547,1.94547,,,,100,0.0005,0.9,0,0,0,0
2374,GBPAUDpro,2016.02.24,15:35,1.94564,1.94564,,,,100,0.0005,0.9,0,0,0,0
2375,GBPAUDpro,2016.02.24,15:40,1.94486,1.94486,,,,100,0.0005,0.9,0,0,0,0
2376,GBPAUDpro,2016.02.24,15:45,1.94429,1.94429,,,,100,0.0005,0.9,0,0,0,0
2377,GBPAUDpro,2016.02.24,15:50,1.94469,1.94469,,,,100,0.0005,0.9,0,0,0,0
2378,GBPAUDpro,2016.02.24,15:55,1.94699,1.94699,,,,100,0.0005,0.9,0,0,0,0
2379,GBPAUDpro,2016.02.24,16:00,1.94436,1.94436,,,,100,0.0005,0.9,0,0,0,0
2380,GBPAUDpro,2016.02.24,16:05,1.94517,1.94517,,,,100,0.0005,0.9,0,0,0,0
2381,GBPAUDpro,2016.02.24,16:10,1.94517,1.94517,,,,100,0.0005,0.9,0,0,0,0
2382,GBPAUDpro,2016.02.24,16:15,1.9435,1.9435,,,,100,0.0005,0.9,0,0,0,0
2383,GBPAUDpro,2016.02.24,16:20,1.94188,1.94188,,,,100,0.0005,0.9,0,0,0,0
2384,GBPAUDpro,2016.02.24,16:25,1.94351,1.94351,,,,100,0.0005,0.9,0,0,0,0
2385,GBPAUDpro,2016.02.24,16:30,1.94487,1.94487,,,,100,0.0005,0.9,0,0,0,0
2386,GBPAUDpro,2016.02.24,16:35,1.94294,1.94294,,,,100,0.0005,0.9,0,0,0,0
2387,GBPAUDpro,2016.02.24,16:40,1.94184,1.94184,,,,100,0.0005,0.9,0,0,0,0
2388,GBPAUDpro,2016.02.24,16:45,1.94052,1.94052,,,,100,0.0005,0.9,0,0,0,0
2389,GBPAUDpro,2016.02.24,16:50,1.94166,1.94166,,,,100,0.0005,0.9,0,0,0,0
2390,GBPAUDpro,2016.02.24,16:55,1.94084,1.94084,,,,100,0.0005,0.9,0,0,0,0
2391,GBPAUDpro,2016.02.24,17:00,1.94094,1.94094,,,,100,0.0005,0.9,0,0,0,0
2392,GBPAUDpro,2016.02.24,17:05,1.94021,1.94021,,,,100,0.0005,0.9,0,0,0,0
2393,GBPAUDpro,2016.02.24,17:10,1.94009,1.94009,,,,100,0.0005,0.9,0,0,0,0
2394,GBPAUDpro,2016.02.24,17:15,1.94055,1.94055,,,,100,0.0005,0.9,0,0,0,0
2395,GBPAUDpro,2016.02.24,17:20,1.94284,1.94284,,,,100,0.0005,0.9,0,0,0,0
2396,GBPAUDpro,2016.02.24,17:25,1.94406,1.94406,,,,100,0.0005,0.9,0,0,0,0
2397,GBPAUDpro,2016.02.24,17:30,1.94197,1.94197,,,,100,0.0005,0.9,0,0,0,0
2398,GBPAUDpro,2016.02.24,17:35,1.94081,1.94081,,,,100,0.0005,0.9,0,0,0,0
2399,GBPAUDpro,2016.02.24,17:40,1.94137,1.94137,,,,100,0.0005,0.9,0,0,0,0
2400,GBPAUDpro,2016.02.24,17:45,1.94254,1.94254,,,,100,0.0005,0.9,0,0,0,0
2401,GBPAUDpro,2016.02.24,17:50,1.94117,1.94117,,,,100,0.0005,0.9,0,0,0,0
2402,GBPAUDpro,2016.02.24,17:55,1.94171,1.94171,,,,100,0.0005,0.9,0,0,0,0
2403,GBPAUDpro,2016.02.24,18:00,1.94118,1.94118,,,,100,0.0005,0.9,0,0,0,0
2404,GBPAUDpro,2016.02.24,18:05,1.94096,1.94096,,,,100,0.0005,0.9,0,0,0,0
2405,GBPAUDpro,2016.02.24,18:10,1.94227,1.94227,,,,100,0.0005,0.9,0,0,0,0
2406,GBPAUDpro,2016.02.24,18:15,1.94187,1.94187,,,,100,0.0005,0.9,0,0,0,0
2407,GBPAUDpro,2016.02.24,18:20,1.94078,1.94078,,,,100,0.0005,0.9,0,0,0,0
2408,GBPAUDpro,2016.02.24,18:25,1.93981,1.93981,,,,100,0.0005,0.9,0,0,0,0
2409,GBPAUDpro,2016.02.24,18:30,1.93971,1.93971,,,,100,0.0005,0.9,0,0,0,0
2410,GBPAUDpro,2016.02.24,18:35,1.94035,1.94035,,,,100,0.0005,0.9,0,0,0,0
2411,GBPAUDpro,2016.02.24,18:40,1.93905,1.93905,,,,100,0.0005,0.9,0,0,0,0
2412,GBPAUDpro,2016.02.24,18:45,1.93996,1.93996,,,,100,0.0005,0.9,0,0,0,0
2413,GBPAUDpro,2016.02.24,18:50,1.93929,1.93929,,,,100,0.0005,0.9,0,0,0,0
2414,GBPAUDpro,2016.02.24,18:55,1.93913,1.93913,,,,100,0.0005,0.9,0,0,0,0
2415,GBPAUDpro,2016.02.24,19:00,1.93808,1.93808,,,,100,0.0005,0.9,0,0,0,0
2416,GBPAUDpro,2016.02.24,19:05,1.93763,1.93763,,,,100,0.0005,0.9,0,0,0,0
2417,GBPAUDpro,2016.02.24,19:10,1.93697,1.93697,,,,100,0.0005,0.9,0,0,0,0
2418,GBPAUDpro,2016.02.24,19:15,1.93738,1.93738,,,,100,0.0005,0.9,0,0,0,0
2419,GBPAUDpro,2016.02.24,19:20,1.93811,1.93811,,,,100,0.0005,0.9,0,0,0,0
2420,GBPAUDpro,2016.02.24,19:25,1.93722,1.93722,,,,100,0.0005,0.9,0,0,0,0
2421,GBPAUDpro,2016.02.24,19:30,1.93635,1.93635,,,,100,0.0005,0.9,0,0,0,0
2422,GBPAUDpro,2016.02.24,19:35,1.93666,1.93666,,,,100,0.0005,0.9,0,0,0,0
2423,GBPAUDpro,2016.02.24,19:40,1.9357,1.9357,,,,100,0.0005,0.9,0,0,0,0
2424,GBPAUDpro,2016.02.24,19:45,1.93752,1.93752,,,,100,0.0005,0.9,0,0,0,0
2425,GBPAUDpro,2016.02.24,19:50,1.93911,1.93911,,,,100,0.0005,0.9,0,0,0,0
2426,GBPAUDpro,2016.02.24,19:55,1.93821,1.93821,,,,100,0.0005,0.9,0,0,0,0
2427,GBPAUDpro,2016.02.24,20:00,1.94004,1.94004,,,,100,0.0005,0.9,0,0,0,0
2428,GBPAUDpro,2016.02.24,20:05,1.94033,1.94033,,,,100,0.0005,0.9,0,0,0,0
2429,GBPAUDpro,2016.02.24,20:10,1.94056,1.94056,,,,100,0.0005,0.9,0,0,0,0
2430,GBPAUDpro,2016.02.24,20:15,1.94168,1.94168,,,,100,0.0005,0.9,0,0,0,0
2431,GBPAUDpro,2016.02.24,20:20,1.93953,1.93953,,,,100,0.0005,0.9,0,0,0,0
2432,GBPAUDpro,2016.02.24,20:25,1.93999,1.93999,,,,100,0.0005,0.9,0,0,0,0
2433,GBPAUDpro,2016.02.24,20:30,1.93996,1.93996,,,,100,0.0005,0.9,0,0,0,0
2434,GBPAUDpro,2016.02.24,20:35,1.94088,1.94088,,,,100,0.0005,0.9,0,0,0,0
2435,GBPAUDpro,2016.02.24,20:40,1.94034,1.94034,,,,100,0.0005,0.9,0,0,0,0
2436,GBPAUDpro,2016.02.24,20:45,1.94098,1.94098,,,,100,0.0005,0.9,0,0,0,0
2437,GBPAUDpro,2016.02.24,20:50,1.93957,1.93957,,,,100,0.0005,0.9,0,0,0,0
2438,GBPAUDpro,2016.02.24,20:55,1.94026,1.94026,,,,100,0.0005,0.9,0,0,0,0
2439,GBPAUDpro,2016.02.24,21:00,1.94134,1.94134,,,,100,0.0005,0.9,0,0,0,0
2440,GBPAUDpro,2016.02.24,21:05,1.94031,1.94031,,,,100,0.0005,0.9,0,0,0,0
2441,GBPAUDpro,2016.02.24,21:10,1.94026,1.94026,,,,100,0.0005,0.9,0,0,0,0
2442,GBPAUDpro,2016.02.24,21:15,1.94118,1.94118,,,,100,0.0005,0.9,0,0,0,0
2443,GBPAUDpro,2016.02.24,21:20,1.94191,1.94191,,,,100,0.0005,0.9,0,0,0,0
